message,label
OTP 804716 received for transaction of INR 1895.01.,0
Use 753166 as your OTP for secure login.,0
OTP 870852 for password reset. Do not share with anyone.,0
Your verification code is 168599. It expires in 12 minutes.,0
OTP 371672 received for transaction of INR 5581.6.,0
Enter OTP 377132 to proceed with payment of INR 7296.14.,0
Use OTP 611641 to complete your transaction of INR 3890.41. Valid for 5 minutes.,0
Please use OTP 593178 to confirm your request.,0
Your one-time password is 702578. Valid till 06:25.,0
Your one-time password is 700895. Valid till 06:12.,0
Your OTP for login is 338587. Do not share it with anyone.,0
Enter OTP 928711 to proceed with payment of INR 4985.95.,0
Use OTP 310001 to complete your transaction of INR 5608.79. Valid for 5 minutes.,0
OTP 787985 for password reset. Do not share with anyone.,0
OTP 800921 is required to verify your account.,0
Your OTP for login is 102145. Do not share it with anyone.,0
Your one-time password is 101168. Valid till 06:19.,0
Please use OTP 717263 to confirm your request.,0
Use OTP 663813 to complete your transaction of INR 4832.79. Valid for 5 minutes.,0
Use 699198 as your OTP for secure login.,0
Enter OTP 442428 to proceed with payment of INR 5077.2.,0
Your verification code is 674640. It expires in 8 minutes.,0
OTP 746086 is required to verify your account.,0
Enter OTP 315531 to proceed with payment of INR 7396.08.,0
Enter OTP 503265 to proceed with payment of INR 573.06.,0
Your verification code is 965895. It expires in 9 minutes.,0
Your OTP for login is 611705. Do not share it with anyone.,0
Your OTP for login is 991762. Do not share it with anyone.,0
OTP 599087 is required to verify your account.,0
Your one-time password is 964749. Valid till 06:14.,0
OTP 450168 is required to verify your account.,0
Use OTP 161190 to complete your transaction of INR 7827.34. Valid for 5 minutes.,0
Please use OTP 103631 to confirm your request.,0
OTP 322453 is required to verify your account.,0
Your OTP for login is 914896. Do not share it with anyone.,0
Use 168406 as your OTP for secure login.,0
Please use OTP 222092 to confirm your request.,0
Use 817339 as your OTP for secure login.,0
Enter OTP 608387 to proceed with payment of INR 2538.22.,0
OTP 315566 received for transaction of INR 9834.89.,0
Use OTP 155657 to complete your transaction of INR 1954.32. Valid for 5 minutes.,0
OTP 288804 for password reset. Do not share with anyone.,0
Enter OTP 811838 to proceed with payment of INR 9719.98.,0
OTP 533931 is required to verify your account.,0
Your one-time password is 452173. Valid till 06:13.,0
Use 329042 as your OTP for secure login.,0
Use 947917 as your OTP for secure login.,0
OTP 234393 received for transaction of INR 6165.83.,0
Your verification code is 779506. It expires in 5 minutes.,0
Use 965604 as your OTP for secure login.,0
Use OTP 170744 to complete your transaction of INR 1272.52. Valid for 5 minutes.,0
OTP 623904 received for transaction of INR 300.0.,0
Please use OTP 392477 to confirm your request.,0
Your verification code is 753460. It expires in 9 minutes.,0
OTP 431436 for password reset. Do not share with anyone.,0
Your verification code is 124270. It expires in 13 minutes.,0
Enter OTP 234439 to proceed with payment of INR 7673.51.,0
OTP 331611 is required to verify your account.,0
Use 334496 as your OTP for secure login.,0
Use OTP 118865 to complete your transaction of INR 4824.55. Valid for 5 minutes.,0
Your verification code is 229692. It expires in 13 minutes.,0
Your verification code is 812940. It expires in 9 minutes.,0
Use OTP 918516 to complete your transaction of INR 3999.57. Valid for 5 minutes.,0
OTP 870345 is required to verify your account.,0
OTP 973454 is required to verify your account.,0
Enter OTP 307425 to proceed with payment of INR 9569.53.,0
Use 803968 as your OTP for secure login.,0
Your verification code is 492533. It expires in 15 minutes.,0
Use 934873 as your OTP for secure login.,0
Your one-time password is 174953. Valid till 06:16.,0
Your one-time password is 109030. Valid till 06:24.,0
Enter OTP 646975 to proceed with payment of INR 616.34.,0
Enter OTP 490889 to proceed with payment of INR 9130.4.,0
Please use OTP 115989 to confirm your request.,0
Enter OTP 999092 to proceed with payment of INR 929.83.,0
Use 268283 as your OTP for secure login.,0
Use 195769 as your OTP for secure login.,0
Your one-time password is 381762. Valid till 06:18.,0
Enter OTP 720160 to proceed with payment of INR 4641.41.,0
OTP 266520 is required to verify your account.,0
Your verification code is 896039. It expires in 9 minutes.,0
Your one-time password is 173321. Valid till 06:18.,0
Use OTP 132656 to complete your transaction of INR 8279.18. Valid for 5 minutes.,0
OTP 100908 for password reset. Do not share with anyone.,0
OTP 885049 for password reset. Do not share with anyone.,0
Use 784981 as your OTP for secure login.,0
Please use OTP 684988 to confirm your request.,0
Your one-time password is 726108. Valid till 06:23.,0
Your one-time password is 135802. Valid till 06:19.,0
Enter OTP 877295 to proceed with payment of INR 6412.71.,0
OTP 751475 received for transaction of INR 4515.83.,0
Use 167581 as your OTP for secure login.,0
OTP 823544 is required to verify your account.,0
OTP 691140 for password reset. Do not share with anyone.,0
Enter OTP 486360 to proceed with payment of INR 3963.05.,0
Enter OTP 286611 to proceed with payment of INR 1732.57.,0
Your one-time password is 361618. Valid till 06:14.,0
Use OTP 607831 to complete your transaction of INR 3511.63. Valid for 5 minutes.,0
OTP 523058 for password reset. Do not share with anyone.,0
Your verification code is 664491. It expires in 4 minutes.,0
Use OTP 581696 to complete your transaction of INR 9875.62. Valid for 5 minutes.,0
Please use OTP 448367 to confirm your request.,0
Use OTP 570878 to complete your transaction of INR 8606.24. Valid for 5 minutes.,0
Your verification code is 681424. It expires in 9 minutes.,0
OTP 680879 received for transaction of INR 8333.94.,0
Please use OTP 191327 to confirm your request.,0
Please use OTP 387041 to confirm your request.,0
OTP 805932 received for transaction of INR 6994.25.,0
OTP 844430 received for transaction of INR 8878.24.,0
OTP 510390 is required to verify your account.,0
Use OTP 171336 to complete your transaction of INR 581.62. Valid for 5 minutes.,0
OTP 999666 received for transaction of INR 3139.35.,0
OTP 572980 received for transaction of INR 1590.86.,0
Your one-time password is 475688. Valid till 06:16.,0
OTP 766118 received for transaction of INR 3883.13.,0
Please use OTP 639997 to confirm your request.,0
Your one-time password is 167512. Valid till 06:12.,0
OTP 603713 for password reset. Do not share with anyone.,0
OTP 890230 for password reset. Do not share with anyone.,0
Your one-time password is 733720. Valid till 06:25.,0
OTP 599734 received for transaction of INR 8693.57.,0
Use 539838 as your OTP for secure login.,0
Use OTP 929704 to complete your transaction of INR 6200.51. Valid for 5 minutes.,0
OTP 969189 for password reset. Do not share with anyone.,0
OTP 288849 is required to verify your account.,0
OTP 421440 for password reset. Do not share with anyone.,0
Please use OTP 686729 to confirm your request.,0
OTP 214236 received for transaction of INR 4034.53.,0
Your verification code is 748771. It expires in 9 minutes.,0
Your verification code is 966389. It expires in 11 minutes.,0
Your OTP for login is 396395. Do not share it with anyone.,0
Please use OTP 921352 to confirm your request.,0
OTP 887406 for password reset. Do not share with anyone.,0
OTP 241291 received for transaction of INR 167.32.,0
Use 685145 as your OTP for secure login.,0
Please use OTP 710373 to confirm your request.,0
Enter OTP 679806 to proceed with payment of INR 8788.17.,0
OTP 312077 received for transaction of INR 4591.78.,0
Use OTP 921739 to complete your transaction of INR 7441.82. Valid for 5 minutes.,0
Your one-time password is 551546. Valid till 06:13.,0
Enter OTP 135668 to proceed with payment of INR 8246.18.,0
OTP 151582 for password reset. Do not share with anyone.,0
Use OTP 108112 to complete your transaction of INR 4037.58. Valid for 5 minutes.,0
Use OTP 606961 to complete your transaction of INR 2314.38. Valid for 5 minutes.,0
Your OTP for login is 923378. Do not share it with anyone.,0
Your OTP for login is 488755. Do not share it with anyone.,0
Use 159600 as your OTP for secure login.,0
Use OTP 315074 to complete your transaction of INR 6478.86. Valid for 5 minutes.,0
Your OTP for login is 542799. Do not share it with anyone.,0
Use OTP 505908 to complete your transaction of INR 6984.16. Valid for 5 minutes.,0
Please use OTP 971494 to confirm your request.,0
OTP 314730 for password reset. Do not share with anyone.,0
Use OTP 848600 to complete your transaction of INR 2058.93. Valid for 5 minutes.,0
Enter OTP 605566 to proceed with payment of INR 6127.64.,0
Your OTP for login is 306225. Do not share it with anyone.,0
OTP 281320 for password reset. Do not share with anyone.,0
Your verification code is 563311. It expires in 4 minutes.,0
Enter OTP 316857 to proceed with payment of INR 8738.91.,0
OTP 102912 for password reset. Do not share with anyone.,0
Your OTP for login is 698066. Do not share it with anyone.,0
Your verification code is 965221. It expires in 12 minutes.,0
OTP 422873 received for transaction of INR 4469.37.,0
Use OTP 425363 to complete your transaction of INR 6425.43. Valid for 5 minutes.,0
OTP 349470 received for transaction of INR 7335.72.,0
OTP 696690 is required to verify your account.,0
Enter OTP 624769 to proceed with payment of INR 6911.83.,0
Please use OTP 394317 to confirm your request.,0
OTP 543161 is required to verify your account.,0
Use OTP 456228 to complete your transaction of INR 2750.49. Valid for 5 minutes.,0
Use OTP 150064 to complete your transaction of INR 8293.32. Valid for 5 minutes.,0
OTP 984250 received for transaction of INR 7998.23.,0
Please use OTP 704819 to confirm your request.,0
Use OTP 556798 to complete your transaction of INR 6543.79. Valid for 5 minutes.,0
Use OTP 394164 to complete your transaction of INR 7290.43. Valid for 5 minutes.,0
OTP 318217 for password reset. Do not share with anyone.,0
Use 503030 as your OTP for secure login.,0
Enter OTP 295747 to proceed with payment of INR 5322.04.,0
Use OTP 124614 to complete your transaction of INR 7968.92. Valid for 5 minutes.,0
Your verification code is 589685. It expires in 14 minutes.,0
Enter OTP 592156 to proceed with payment of INR 597.6.,0
Enter OTP 511365 to proceed with payment of INR 833.65.,0
Please use OTP 121386 to confirm your request.,0
OTP 197456 is required to verify your account.,0
Use 115805 as your OTP for secure login.,0
OTP 120264 is required to verify your account.,0
Your verification code is 836542. It expires in 12 minutes.,0
OTP 760672 is required to verify your account.,0
Use 877793 as your OTP for secure login.,0
Use OTP 475158 to complete your transaction of INR 191.98. Valid for 5 minutes.,0
OTP 760744 received for transaction of INR 1054.95.,0
Enter OTP 875669 to proceed with payment of INR 5152.64.,0
Your verification code is 965398. It expires in 8 minutes.,0
Use 949570 as your OTP for secure login.,0
OTP 999644 is required to verify your account.,0
Enter OTP 132026 to proceed with payment of INR 4693.69.,0
Your verification code is 343781. It expires in 4 minutes.,0
OTP 214858 is required to verify your account.,0
Please use OTP 162102 to confirm your request.,0
OTP 208226 is required to verify your account.,0
Your one-time password is 300916. Valid till 06:21.,0
Please use OTP 722424 to confirm your request.,0
OTP 454020 for password reset. Do not share with anyone.,0
Use OTP 899658 to complete your transaction of INR 6436.95. Valid for 5 minutes.,0
OTP 819857 received for transaction of INR 9933.21.,0
Your verification code is 809233. It expires in 13 minutes.,0
Enter OTP 377833 to proceed with payment of INR 7826.71.,0
Use 833858 as your OTP for secure login.,0
Use OTP 516557 to complete your transaction of INR 7516.16. Valid for 5 minutes.,0
OTP 238649 for password reset. Do not share with anyone.,0
Your one-time password is 247402. Valid till 06:22.,0
Enter OTP 962954 to proceed with payment of INR 6540.3.,0
Use OTP 119702 to complete your transaction of INR 9615.35. Valid for 5 minutes.,0
